section,category,item,medishield_life,medisave,unit,notes
[Main Limits],,,,,
limits,Normal Ward,ward_limit_per_day,830,400,per day,
limits,ICU Ward,icu_limit_per_day,5140,400,per day,
limits,Additional claim (first 2 days — normal & ICU),first_2_days,800,730,per day,
limits,Day Surgery,day_surgery_per_day,830,830,per day,
limits,Psychiatric,psychiatric_per_day,230,230,per day,
limits,Additional claim (first 2 days psychiatric),psych_first_2_days,1400,900,per day,
limits,Community Hospital Rehab,ch_rehab_per_day,370,250,per day,no annual limit
limits,Community Hospital Sub-Acute,ch_subacute_per_day,570,250,per day,no annual limit
[TOSP Table],,,,,
tosp,1A,,240,240,per procedure,
tosp,1B,,420,420,per procedure,
tosp,1C,,490,490,per procedure,
tosp,2A,,760,760,per procedure,
tosp,2B,,1120,1120,per procedure,
tosp,2C,,1120,1120,per procedure,
tosp,3A,,1390,1390,per procedure,
tosp,3B,,1740,1740,per procedure,
tosp,3C,,1920,1920,per procedure,
tosp,4A,,2310,2380,per procedure,
tosp,4B,,2370,2440,per procedure,
tosp,4C,,2460,2540,per procedure,
tosp,5A,,2700,2610,per procedure,
tosp,5B,,3270,2660,per procedure,
tosp,5C,,3270,2770,per procedure,
tosp,6A,,3540,3260,per procedure,
tosp,6B,,3540,3610,per procedure,
tosp,6C,,3540,3960,per procedure,
tosp,7A,,3900,4340,per procedure,
tosp,7B,,3900,4830,per procedure,
tosp,7C,,3900,5290,per procedure,
[Radiotherapy],,,,,
radiotherapy,External radiotherapy (except hemi-body),,400,80,per treatment,
radiotherapy,Brachytherapy + external radiotherapy,,620,360,per treatment,
radiotherapy,Brachytherapy without external radiotherapy,,620,360,per treatment,
radiotherapy,Hemi-body radiotherapy,,620,80,per treatment,
radiotherapy,Stereotactic radiotherapy,,460,325,per treatment,
radiotherapy,Proton beam therapy – category 1,,400,80,per treatment,
radiotherapy,Proton beam therapy – category 2,,620,360,per treatment,
radiotherapy,Proton beam therapy – category 3,,460,325,per treatment,
radiotherapy,Radiosurgery / proton beam – category 4,,15700,3750,per treatment course,
[Other Treatments],,,,,
other,Continuation of autologous BMT for Multiple Myeloma,,6000,2800,per year,
other,Immunosuppressant drugs for organ transplant,,710,210,per month,
other,Erythropoietin for chronic renal failure,,220,NA,per month,
other,Parenteral Nutrition,,2200,220,per month,
other,Kidney Dialysis,,1750,450,per month,
[Maximum Claim Limit],,,,,
max_claim,Per policy year,,200000,,per year,
[Deductible],,,,,
deductible,Class C,80 and below,2000,,
deductible,Class C,81 and above,2750,,
deductible,Class B1,80 and below,2500,,
deductible,Class B1,81 and above,3500,,
deductible,Class B2,80 and below,2000,,
deductible,Class B2,81 and above,3500,,
deductible,Class A,80 and below,3500,,
deductible,Class A,81 and above,4500,,
deductible,Private,80 and below,3500,,
deductible,Private,81 and above,4500,,
deductible,Day Surgery,80 and below,1500,,
deductible,Day Surgery,81 and above,2000,,
deductible,Outpatient,80 and below,500,,
deductible,Outpatient,81 and above,1000,,
[Pro-Ration Inpatient],,,,,
proration_inpatient,C,sc,100,,citizen
proration_inpatient,C,pr,60,,permanent resident
proration_inpatient,C,fr,20,,foreigner
proration_inpatient,B2,sc,100,,
proration_inpatient,B2,pr,60,,
proration_inpatient,B2,fr,20,,
proration_inpatient,B2+,sc,100,,
proration_inpatient,B2+,pr,60,,
proration_inpatient,B2+,fr,35,,
proration_inpatient,B1,sc,35,,
proration_inpatient,B1,pr,30,,
proration_inpatient,B1,fr,30,,
proration_inpatient,A2,sc,25,,
proration_inpatient,A2,pr,25,,
proration_inpatient,A2,fr,25,,
proration_inpatient,Private,sc,10,,
proration_inpatient,Private,pr,10,,
proration_inpatient,Private,fr,10,,
[Pro-Ration Day Surgery],,,,,
proration_daysurg,Public Hospital Subsidised,sc,100,,
proration_daysurg,Public Hospital Subsidised,pr,54,,
proration_daysurg,Public Hospital Subsidised,fr,NA,,
proration_daysurg,Public Hospital Unsubsidised,sc,33,,
proration_daysurg,Public Hospital Unsubsidised,pr,33,,
proration_daysurg,Public Hospital Unsubsidised,fr,33,,
proration_daysurg,Private Hospital,sc,21,,
proration_daysurg,Private Hospital,pr,21,,
proration_daysurg,Private Hospital,fr,21,,
[Pro-Ration Community Hospital],,,,,
proration_ch,Subsidised,sc,100,,
proration_ch,Subsidised,pr,60,,
proration_ch,Subsidised,fr,50,,
proration_ch,Non-subsidised,sc,45,,
proration_ch,Non-subsidised,pr,37,,
proration_ch,Non-subsidised,fr,37,,
